fault	arm	suffix	steps	final_mount	readback	violated	isolated_per_device	isolated_by_check	isolated_at_mount	free_minus_allocatable	check_reads	check_read_bytes	switches	reads_refused	check_events
F4-rot-both	N3-iso-persisted	OFOMMMO	O:ok F:noop O:ok M:ok M:ok M:ok O:ok	ok	same	I-2.1,I-4.8,I-7.4	[2, 2]	4	0	[0, 0]	35	688128	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-persisted	OFOMMMM	O:ok F:noop O:ok M:ok M:ok M:ok M:ok	ok	same	I-2.1,I-4.8,I-7.4	[2, 2]	4	0	[0, 0]	35	655360	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-persisted	OFOMOFF	O:ok F:noop O:ok M:ok O:ok F:ok(F=6,reclaimed=18) F:noop	ok	same	I-2.1,I-4.8,I-7.4	[2, 2]	4	0	[0, 0]	27	557056	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-persisted	OFOMMOO	O:ok F:noop O:ok M:ok M:ok O:ok O:ok	ok	same	I-2.1,I-4.8,I-7.4	[2, 2]	4	0	[0, 0]	35	720896	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-persisted	OFOMMOM	O:ok F:noop O:ok M:ok M:ok O:ok M:ok	ok	same	I-2.1,I-4.8,I-7.4	[2, 2]	4	0	[0, 0]	33	655360	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-persisted	OFOMOFM	O:ok F:noop O:ok M:ok O:ok F:ok(F=6,reclaimed=18) M:ok	ok	same	I-2.1,I-4.8,I-7.4	[2, 2]	4	0	[0, 0]	33	655360	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-persisted	OFOMOFO	O:ok F:noop O:ok M:ok O:ok F:ok(F=6,reclaimed=18) O:ok	ok	same	I-2.1,I-4.8,I-7.4	[2, 2]	4	0	[0, 0]	33	688128	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-persisted	OFOMOMF	O:ok F:noop O:ok M:ok O:ok M:ok F:ok(F=6,reclaimed=18)	ok	same	I-2.1,I-4.8,I-7.4	[2, 2]	4	0	[0, 0]	33	655360	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-persisted	OFOMOMO	O:ok F:noop O:ok M:ok O:ok M:ok O:ok	ok	same	I-2.1,I-4.8,I-7.4	[2, 2]	4	0	[0, 0]	33	688128	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-persisted	OFOMOMM	O:ok F:noop O:ok M:ok O:ok M:ok M:ok	ok	same	I-2.1,I-4.8,I-7.4	[2, 2]	4	0	[0, 0]	33	655360	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-persisted	OFOMOOF	O:ok F:noop O:ok M:ok O:ok O:ok F:ok(F=7,reclaimed=26)	ok	same	-	[2, 2]	4	0	[2, 2]	33	688128	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-persisted	OFOOFFF	O:ok F:noop O:ok O:ok F:ok(F=6,reclaimed=18) F:noop F:noop	ok	same	I-2.1,I-4.8,I-7.4	[2, 2]	4	0	[0, 0]	23	491520	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-persisted	OFOMOOO	O:ok F:noop O:ok M:ok O:ok O:ok O:ok	ok	same	I-2.1,I-4.8,I-7.4	[2, 2]	4	0	[0, 0]	35	753664	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-persisted	OFOMOOM	O:ok F:noop O:ok M:ok O:ok O:ok M:ok	ok	same	I-2.1,I-4.8,I-7.4	[2, 2]	4	0	[0, 0]	33	688128	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-persisted	OFOOFFO	O:ok F:noop O:ok O:ok F:ok(F=6,reclaimed=18) F:noop O:ok	ok	same	I-2.1,I-4.8,I-7.4	[2, 2]	4	0	[0, 0]	29	622592	0	0	t1@50182:released-and-isolated
F4-rot-both	N3-iso-persisted	OFOOFFM	O:ok F:noop O:ok O:ok F:ok(F=6,reclaimed=18) F:noop M:ok	ok	same	I-2.1,I-4.8,I-7.4	[2, 2]	4	0	[0, 0]	27	557056	0	0	t1@50182:released-and-isolated
