fault	arm	suffix	steps	final_mount	readback	violated	isolated_per_device	isolated_by_check	isolated_at_mount	free_minus_allocatable	check_reads	check_read_bytes	switches	reads_refused	check_events
F6-map-bug-live-instance-table	N3-keep-allocated	OMMFFFO	O:ok M:ok M:ok F:noop F:noop F:noop O:ok	ok	same	-	[0, 0]	0	0	[0, 0]	25	491520	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OMMFFMF	O:ok M:ok M:ok F:noop F:noop M:ok F:noop	ok	same	-	[0, 0]	0	0	[0, 0]	25	458752	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OMMFFFM	O:ok M:ok M:ok F:noop F:noop F:noop M:ok	ok	same	-	[0, 0]	0	0	[0, 0]	25	458752	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OMMFFMO	O:ok M:ok M:ok F:noop F:noop M:ok O:ok	ok	same	-	[0, 0]	0	0	[0, 0]	31	589824	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OMMFFMM	O:ok M:ok M:ok F:noop F:noop M:ok M:ok	ok	same	-	[0, 0]	0	0	[0, 0]	31	557056	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OMMFFOF	O:ok M:ok M:ok F:noop F:noop O:ok F:ok(F=3,reclaimed=1)	ok	same	-	[0, 0]	0	0	[0, 0]	29	557056	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OMMFFOM	O:ok M:ok M:ok F:noop F:noop O:ok M:ok	ok	same	-	[0, 0]	0	0	[0, 0]	29	557056	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OMMFFOO	O:ok M:ok M:ok F:noop F:noop O:ok O:ok	ok	same	-	[0, 0]	0	0	[0, 0]	31	622592	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OMMFMFF	O:ok M:ok M:ok F:noop M:ok F:noop F:noop	ok	same	-	[0, 0]	0	0	[0, 0]	25	458752	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OMMFMFM	O:ok M:ok M:ok F:noop M:ok F:noop M:ok	ok	same	-	[0, 0]	0	0	[0, 0]	31	557056	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OMMFMFO	O:ok M:ok M:ok F:noop M:ok F:noop O:ok	ok	same	-	[0, 0]	0	0	[0, 0]	31	589824	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OMMFMMF	O:ok M:ok M:ok F:noop M:ok M:ok F:noop	ok	same	-	[0, 0]	0	0	[0, 0]	31	557056	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OMMFMOF	O:ok M:ok M:ok F:noop M:ok O:ok F:ok(F=3,reclaimed=1)	ok	same	-	[0, 0]	0	0	[0, 0]	35	655360	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OMMFMMO	O:ok M:ok M:ok F:noop M:ok M:ok O:ok	ok	same	-	[0, 0]	0	0	[0, 0]	37	688128	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OMMFMMM	O:ok M:ok M:ok F:noop M:ok M:ok M:ok	ok	same	-	[0, 0]	0	0	[0, 0]	37	655360	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OMMFMOM	O:ok M:ok M:ok F:noop M:ok O:ok M:ok	ok	same	-	[0, 0]	0	0	[0, 0]	35	655360	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OMMFOFF	O:ok M:ok M:ok F:noop O:ok F:ok(F=3,reclaimed=1) F:noop	ok	same	-	[0, 0]	0	0	[0, 0]	29	557056	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OMMFOFO	O:ok M:ok M:ok F:noop O:ok F:ok(F=3,reclaimed=1) O:ok	ok	same	-	[0, 0]	0	0	[0, 0]	35	688128	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OMMFMOO	O:ok M:ok M:ok F:noop M:ok O:ok O:ok	ok	same	-	[0, 0]	0	0	[0, 0]	37	720896	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OMMFOFM	O:ok M:ok M:ok F:noop O:ok F:ok(F=3,reclaimed=1) M:ok	ok	same	-	[0, 0]	0	0	[0, 0]	35	655360	0	0	t1@50304:record-kept-allocated
F6-map-bug-live-instance-table	N3-keep-allocated	OMMFOOF	O:ok M:ok M:ok F:noop O:ok O:ok F:ok(F=6,reclaimed=18)	ok	same	-	[0, 0]	0	0	[0, 0]	35	688128	0	0	t1@50304:record-kept-allocated
