S1ROW	280	18	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	280	19	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	280	20	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	280	21	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	280	22	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	280	23	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	280	24	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	280	25	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	280	26	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	280	27	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	280	28	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	280	29	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	280	30	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	280	31	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	280	32	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	280	33	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	280	34	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	280	35	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	284	18	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	284	19	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	284	20	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	284	21	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	284	22	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	284	23	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	284	24	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	284	25	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	284	26	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	284	27	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	284	28	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	284	29	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	284	30	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	284	31	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	284	32	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	284	33	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	284	34	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	284	35	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	288	18	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	288	19	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	288	20	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	288	21	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	288	22	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	288	23	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	288	24	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	288	25	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	288	26	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	288	27	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	288	28	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	288	29	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	288	30	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	288	31	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	288	32	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	288	33	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	288	34	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	288	35	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	292	18	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	292	19	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	292	20	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	292	21	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	292	22	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	292	23	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	292	24	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	292	25	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	292	26	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	292	27	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	292	28	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	292	29	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	292	30	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	292	31	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	292	32	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	292	33	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	292	34	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	292	35	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	296	18	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	296	19	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	296	20	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	296	21	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	296	22	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	296	23	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	296	24	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	296	25	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	296	26	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	296	27	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	296	28	control	-	-	ok#3	burned=true	target_in_ring=true
S1ROW	296	29	control	-	-	ok#3	burned=true	target_in_ring=true
